year;month;day;hour;minute;second;latitude;longitude;SemiMajor90;SemiMinor90;ErrorStrike;epicentreQuality;depth;depthError;depthQuality;magnitude;magType;sigmaMagnitude;magQuality;magSource;scalarMoment;factor;scalarMomentAuthor;mpp;mpr;mrr;mrt;mtp;mtt;str1;dip1;rake1;str2;dip2;rake2;type;event_id;catalog
1951;9;28;14;51;14.51;11.523;-86.539;14.6;8;36.1;C;120;23.8;C;;mw;;D;;;;;;;;;;;;;;;;;;894743;isc-gem
1951;9;28;19;18;12.08;37.947;141.945;9.6;3.7;104.1;C;35;15.7;B;;mw;;D;;;;;;;;;;;;;;;;;;894745;isc-gem
1951;9;29;12;19;6.85;-8.635;123.989;20.5;9.1;44.1;B;75;4.8;A;;mw;;D;;;;;;;;;;;;;;;;;;894749;isc-gem
1951;9;29;18;15;2.72;-26.829;-122.082;29.3;21.8;5.5;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894751;isc-gem
1951;9;30;4;21;31.29;-30.297;-177.48;30.5;13.4;121.3;C;20;12.7;C;;mw;;D;;;;;;;;;;;;;;;;;;894754;isc-gem
1951;9;30;17;8;21.61;36.189;139.866;3.5;3;132.1;A;50;12.9;B;;mw;;D;;;;;;;;;;;;;;;;;;894759;isc-gem
1951;10;1;1;26;37.19;34.41;26.483;6.3;4.2;4.7;A;15;3.8;A;5.43;mw;0.2;D;p;;;;;;;;;;;;;;;;;894761;isc-gem
1951;10;3;2;0;52.47;17.518;-62.288;14.3;7.6;37.9;B;60;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;894768;isc-gem
1951;10;3;11;7;11.12;-18.305;-71.092;11.1;8.4;115.8;C;45;5;A;;mw;;D;;;;;;;;;;;;;;;;;;894769;isc-gem
1951;10;4;5;43;7.42;36.497;70.658;7.7;6.9;39.1;A;220;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;894773;isc-gem
1951;10;6;6;1;21.16;38.89;23.523;9.3;6.8;117;C;15;4.3;C;5.09;mw;0.2;D;p;;;;;;;;;;;;;;;;;894783;isc-gem
1951;10;9;3;27;22.39;36.083;140.189;3.8;3;100.5;B;65;12.9;B;;mw;;D;;;;;;;;;;;;;;;;;;894790;isc-gem
1951;10;9;10;13;10.74;9.985;-69.6;15.7;7;126;C;15;3.4;C;;mw;;D;;;;;;;;;;;;;;;;;;894794;isc-gem
1951;10;9;15;40;35.32;-21.408;169.694;11.9;8.8;110.7;A;65;6.3;A;;mw;;D;;;;;;;;;;;;;;;;;;894795;isc-gem
1951;10;11;4;52;55.9;41.392;144.271;11;6.6;154.2;C;15;20.3;C;;mw;;D;;;;;;;;;;;;;;;;;;894798;isc-gem
1951;10;12;8;24;56.88;14.68;119.682;15.3;11.7;36.4;C;25;13.1;C;;mw;;D;;;;;;;;;;;;;;;;;;894802;isc-gem
1951;10;15;14;48;58.35;36.559;70.65;8.2;7.2;37.5;A;200;10.1;C;;mw;;D;;;;;;;;;;;;;;;;;;894810;isc-gem
1951;10;16;6;54;37.82;76.311;7.082;10;6.8;35.6;A;15;3.6;C;;mw;;D;;;;;;;;;;;;;;;;;;894812;isc-gem
1951;10;17;10;9;47.83;42.299;21.978;10;6.4;10.3;C;15;4.3;C;;mw;;D;;;;;;;;;;;;;;;;;;894813;isc-gem
1951;10;18;5;2;43.92;28.584;94.047;12.6;7.4;133.3;C;25;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894814;isc-gem
1951;10;19;14;51;31.56;41.32;142.168;5.3;3.7;113.2;A;66.1;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;894817;isc-gem
1951;10;21;22;55;29.38;23.578;121.697;21.1;17.4;119.1;B;25;10.6;C;;mw;;D;;;;;;;;;;;;;;;;;;894823;isc-gem
1951;10;22;5;23;58.48;23.966;121.748;30.9;26.3;13;C;25;7.1;C;;mw;;D;;;;;;;;;;;;;;;;;;894827;isc-gem
1951;10;22;10;2;47.55;-2.808;-76.855;17.9;8;79.1;C;142.1;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;894829;isc-gem
1951;10;22;10;25;46.7;23.25;122.223;35.9;24.4;173.1;C;25;7;C;6.18;mw;0.78;D;p;;;;;;;;;;;;;;;;;894830;isc-gem
1951;10;22;13;10;8.52;24.042;121.814;90.9;34.1;160.4;C;25;6.4;C;;mw;;D;;;;;;;;;;;;;;;;;;894834;isc-gem
1951;10;23;6;13;28.19;-17.206;-178.152;245;70.2;153.9;C;385;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894843;isc-gem
1951;10;23;13;27;21.5;24.366;122.198;40.5;16.6;14.6;C;25;8;C;;mw;;D;;;;;;;;;;;;;;;;;;894845;isc-gem
1951;10;24;1;48;8.2;42.191;143.785;8;4;136.9;C;55;16.9;C;;mw;;D;;;;;;;;;;;;;;;;;;894847;isc-gem
1951;10;24;3;24;50.01;-40.137;174.001;9.2;4.6;114.5;B;15;30.4;C;;mw;;D;;;;;;;;;;;;;;;;;;894848;isc-gem
1951;10;24;6;26;26.77;23.768;121.587;21.8;9.4;85.7;C;25;7.1;C;5.94;mw;0.72;D;p;;;;;;;;;;;;;;;;;894850;isc-gem
1951;10;24;13;42;19.46;24.243;121.635;31.1;12.9;93.8;C;25;7.1;C;5.97;mw;0.73;D;p;;;;;;;;;;;;;;;;;894851;isc-gem
1951;10;24;19;23;21.21;41.77;142.826;5.7;4;109.7;B;50;10.8;C;;mw;;D;;;;;;;;;;;;;;;;;;894852;isc-gem
1951;10;25;4;6;20.18;15.604;-92.867;21.8;9;29.3;C;120;15.2;C;;mw;;D;;;;;;;;;;;;;;;;;;894854;isc-gem
1951;10;28;1;53;39.68;27.741;53.513;12.6;8.3;5;C;15;6.4;C;;mw;;D;;;;;;;;;;;;;;;;;;894857;isc-gem
1951;10;29;16;38;5.28;43.304;17.719;4.1;3.3;135.3;A;15;6.6;C;5.14;mw;0.2;D;p;;;;;;;;;;;;;;;;;894860;isc-gem
1951;10;29;21;16;32.67;30.299;68.432;13.4;8.5;44.6;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894861;isc-gem
1951;10;29;22;49;0.28;44.362;10.743;6.5;3.7;64.2;C;15;7.2;B;;mw;;D;;;;;;;;;;;;;;;;;;894862;isc-gem
1951;10;31;19;14;26.43;43.289;82.521;10.5;8.8;132.9;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894869;isc-gem
1951;11;1;11;25;43.62;-24.271;179.004;34.2;14;112.2;B;575;16.1;C;;mw;;D;;;;;;;;;;;;;;;;;;894873;isc-gem
1951;11;3;13;32;15.66;23.457;121.994;15.1;11.3;91.7;C;15;9.8;C;;mw;;D;;;;;;;;;;;;;;;;;;894881;isc-gem
1951;11;4;8;54;40.71;-5.242;146.98;12.1;6.8;74.3;B;229.3;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;894883;isc-gem
1951;11;5;18;3;18.28;40.407;77.819;12;4.9;130.5;C;15;7.6;C;;mw;;D;;;;;;;;;;;;;;;;;;894888;isc-gem
1951;11;6;0;50;45.27;28.868;96.173;10.9;7.2;152.1;B;25;17.5;C;;mw;;D;;;;;;;;;;;;;;;;;;894889;isc-gem
1951;11;6;22;20;54.53;-26.581;-70.966;20.4;11.8;97.3;C;30;8.1;C;;mw;;D;;;;;;;;;;;;;;;;;;894896;isc-gem
1951;11;7;5;0;16.38;46.657;153.664;90.8;27.2;17.6;C;15;8.8;C;;mw;;D;;;;;;;;;;;;;;;;;;894898;isc-gem
1951;11;8;19;34;18.46;19.566;-155.665;19.4;8.6;27.4;C;15;12.5;C;;mw;;D;;;;;;;;;;;;;;;;;;894902;isc-gem
1951;11;9;8;25;0.95;47.178;153.887;45.9;21.7;179.5;C;30;3.9;A;;mw;;D;;;;;;;;;;;;;;;;;;894906;isc-gem
1951;11;9;22;8;1.31;-21.945;-68.368;8.6;5.2;92.4;B;123;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;894907;isc-gem
1951;11;10;5;32;9.74;-16.906;-176.926;16.5;8.7;134.3;B;15;4.5;A;;mw;;D;;;;;;;;;;;;;;;;;;894909;isc-gem
1951;11;10;7;12;19.89;-2.78;138.064;41;13.7;61.4;B;35;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894910;isc-gem
1951;11;12;9;13;47.62;-24.345;-178.546;14.2;7.3;126.2;B;356.8;6.5;A;;mw;;D;;;;;;;;;;;;;;;;;;894919;isc-gem
1951;11;12;9;36;30.76;16.662;-61.325;13.4;10;46.4;B;35;19.1;C;;mw;;D;;;;;;;;;;;;;;;;;;894920;isc-gem
1951;11;12;19;21;35.16;47.452;154.2;26.2;9.9;150.5;C;35;16.5;C;;mw;;D;;;;;;;;;;;;;;;;;;894923;isc-gem
1951;11;13;7;57;40.12;14.066;146.3;24.3;12;23;C;15;18.7;C;5.96;mw;0.72;D;p;;;;;;;;;;;;;;;;;894925;isc-gem
1951;11;15;11;1;20.14;52.569;160.241;22.4;12.8;148.2;C;30;3.9;A;;mw;;D;;;;;;;;;;;;;;;;;;894936;isc-gem
1951;11;15;15;2;53.82;52.815;160.327;23.9;11.6;143.1;C;30;4.5;A;;mw;;D;;;;;;;;;;;;;;;;;;894937;isc-gem
1951;11;15;17;45;17.95;52.132;159.946;22.6;13.4;165.1;C;30;3.9;A;;mw;;D;;;;;;;;;;;;;;;;;;894939;isc-gem
1951;11;15;20;20;29.35;52.304;160.264;26.6;16.5;149;C;30;19.1;C;;mw;;D;;;;;;;;;;;;;;;;;;894941;isc-gem
1951;11;15;20;38;59.79;33.564;138.301;9.8;6.3;172.4;C;300;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894942;isc-gem
1951;11;16;1;39;12.67;46.734;153.614;36.4;21.3;171.9;C;35;8.8;C;;mw;;D;;;;;;;;;;;;;;;;;;894944;isc-gem
1951;11;16;15;29;2.94;52.222;159.856;25.5;18.6;167.2;C;30;4.5;A;;mw;;D;;;;;;;;;;;;;;;;;;894947;isc-gem
1951;11;16;19;6;45.45;52.342;160.033;40.5;24.6;26.4;C;15;13.7;C;;mw;;D;;;;;;;;;;;;;;;;;;894949;isc-gem
1951;11;17;13;17;52.91;52.22;160.45;56.1;25;14.8;C;25;10.5;C;;mw;;D;;;;;;;;;;;;;;;;;;894951;isc-gem
1951;11;17;17;54;21.37;5.816;121.921;14.6;10.7;74.3;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894953;isc-gem
1951;11;18;4;38;30.71;52.172;160.17;20.9;13.3;172.2;B;33;3.9;A;6.07;mw;1.19;D;p;;;;;;;;;;;;;;;;;894957;isc-gem
1951;11;18;9;26;37.29;30.799;91.413;7.5;5.7;20.4;A;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894959;isc-gem
1951;11;18;12;7;2.46;30.409;91.135;9.7;9;154.1;B;15;25;C;6.02;mw;0.74;D;p;;;;;;;;;;;;;;;;;894962;isc-gem
1951;11;19;19;47;56.6;46.42;13.044;5.1;4.7;156.5;C;15;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;894969;isc-gem
1951;11;22;12;52;28.28;-27.214;-176.509;21.7;10.5;139.4;B;25;9;C;;mw;;D;;;;;;;;;;;;;;;;;;894981;isc-gem
1951;11;23;4;11;49.42;30.375;91.506;16.1;12.7;136;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894983;isc-gem
1951;11;24;4;30;28.25;51.597;-176.098;24.6;15.1;17.8;C;35;10.4;C;;mw;;D;;;;;;;;;;;;;;;;;;894986;isc-gem
1951;11;24;18;47;18.3;23.046;121.249;6;4.8;142.2;A;25;4.8;A;7.34;mw;1.28;D;p;;;;;;;;;;;;;;;;;894987;isc-gem
1951;11;25;14;2;39.76;30.939;91.08;11.7;9.4;159.9;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;894991;isc-gem
1951;11;27;16;16;28.92;-34.679;-179.696;19.8;9.6;127.1;B;75;4.7;A;;mw;;D;;;;;;;;;;;;;;;;;;894995;isc-gem
1951;11;29;4;45;58.97;0.431;120.655;8.9;5.8;62.9;B;121.9;6.1;A;;mw;;D;;;;;;;;;;;;;;;;;;894997;isc-gem
1951;11;29;14;26;54.66;22.835;121.297;16.2;8.6;84.4;C;15;7.3;C;;mw;;D;;;;;;;;;;;;;;;;;;894999;isc-gem
1951;11;29;23;28;20.98;-21.647;-69.223;13.4;8.5;103.4;C;55;20.3;C;;mw;;D;;;;;;;;;;;;;;;;;;895000;isc-gem
1951;11;30;6;8;1.79;43.79;6.058;5;4.5;152.7;B;15;5.3;C;;mw;;D;;;;;;;;;;;;;;;;;;895001;isc-gem
1951;12;4;8;50;56.89;54.339;-35.274;24.1;9.4;1.5;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;895008;isc-gem
1951;12;4;11;54;44.79;40.198;71.952;6.2;3.3;138.9;B;15;9.4;B;;mw;;D;;;;;;;;;;;;;;;;;;895009;isc-gem
1951;12;6;14;29;22.53;5.685;-77.367;8.3;5.7;60.3;B;15;7;C;6.08;mw;0.72;D;p;;;;;;;;;;;;;;;;;895015;isc-gem
1951;12;8;3;40;35.01;43.447;146.157;11.1;8.3;155.5;C;63.9;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;895019;isc-gem
1951;12;8;13;58;22.91;-6.155;154.999;22.1;9.7;82.6;B;160;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;895021;isc-gem
1951;12;12;1;37;38.51;16.628;-94.764;7;5.2;36.2;A;86.8;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;895026;isc-gem
1951;12;12;21;39;10.85;35.013;140.541;6.1;3.5;124.2;C;35;11.7;B;;mw;;D;;;;;;;;;;;;;;;;;;895033;isc-gem
1951;12;16;12;25;36.27;-29.341;-177.798;35.2;14.6;141.8;C;61.1;5.3;A;;mw;;D;;;;;;;;;;;;;;;;;;895040;isc-gem
1951;12;16;19;13;50.93;-16.895;167.825;16;9.5;119.3;B;35;14;C;;mw;;D;;;;;;;;;;;;;;;;;;895041;isc-gem
1951;12;17;12;30;12.38;-17.569;-173.116;37.9;12.1;118.6;B;15;9.5;C;;mw;;D;;;;;;;;;;;;;;;;;;895042;isc-gem
1951;12;20;19;12;3.35;37.904;20.059;7.8;5.1;10.9;C;15;8.7;C;5.4;mw;0.2;D;p;;;;;;;;;;;;;;;;;895048;isc-gem
1951;12;22;14;47;27.55;-2.942;153.38;16.7;7.8;67.9;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;895053;isc-gem
1951;12;23;6;57;23.07;14.903;-61.296;10.9;8.5;101.6;B;169.4;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;895057;isc-gem
1951;12;25;5;49;27.17;-33.992;56.769;22.2;15.9;71.5;C;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;895064;isc-gem
1951;12;25;14;28;19.81;-28.101;-66.53;31.5;8.8;58.1;C;175;5.4;A;;mw;;D;;;;;;;;;;;;;;;;;;895066;isc-gem
1951;12;27;16;26;34.72;38.32;20.315;9.5;6.3;22.5;C;15;7.4;C;;mw;;D;;;;;;;;;;;;;;;;;;895080;isc-gem
1951;12;28;15;59;5.73;-10.294;-71.152;21.3;10.3;64.7;C;619.4;7.9;A;;mw;;D;;;;;;;;;;;;;;;;;;895085;isc-gem
1951;12;29;12;53;53.43;17.72;-101.147;19.1;10.5;17.9;C;35;17.1;C;;mw;;D;;;;;;;;;;;;;;;;;;895087;isc-gem
1951;12;30;17;42;20.65;61.851;-149.059;19.3;12.5;60.2;C;37;5.2;A;;mw;;D;;;;;;;;;;;;;;;;;;895091;isc-gem
1951;12;30;22;23;9.47;-27.309;-113.825;17.8;11.4;151.1;B;15;25;C;;mw;;D;;;;;;;;;;;;;;;;;;895094;isc-gem
